Ar	NotflNr	NotFlHeiti	TegundNr	TegundHeiti	EldsnTegNr	EldsnTegHeiti	Notkun	Frumorka
2016	21459	Lífdísilolía, annar iðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21460	Lífdísilolía, orkuvinnsla	08	Orkuvinnsla	14	Lífdísilolía	0	0
2016	21490	Lífdísilolía, annað	99	Annað	14	Lífdísilolía	0	0
2016	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	1814	47889,6
2016	21590	Etanól, annað	99	Annað	15	Etanól	0	0
2016	21610	Metanól á bifreiðar	01	Bifreiðar og tæki	16	Metanól	0	0
2016	21690	Metanól, annað	99	Annað	16	Metanól	0	0
2016	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	807	32804,55
2016	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	0	0
2016	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	0	0
2016	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	0	0
2016	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2016	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2016	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	0	0
2016	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	0	0
2016	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	0	0
2016	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	0	0
2016	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2016	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2016	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	0	0
2016	10533	Dísilolía, önnur skip, millilandanotkun	04	Önnur skip	05	Dísilolía	0	0
2016	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	0	0
2016	10551	Dísilolía, steinefnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	0	0
2016	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	0	0
2016	10554	Dísilolía, fiskimjölsiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10555	Dísilolía, efnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	0	0
2016	10590	Dísilolía, annað	99	Annað	05	Dísilolía	0	0
2016	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	0	0
2016	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	0	0
2016	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	0	0
2016	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	0	0
2016	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	0	0
2016	10651	Skipagasolía, steinefnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10652	Skipagasolía, framleiðsla og vinnsla málma	05	Iðnaður	06	Skipagasolía	0	0
2016	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	0	0
2016	10654	Skipagasolía, fiskimjölsiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10655	Skipagasolía, efnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	0	0
2016	10690	Skipagasolía, annað	99	Annað	06	Skipagasolía	0	0
2016	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	0	0
2016	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	0	0
2016	10732	Flotadísilolía, önnur skip, innlend notkun	04	Önnur skip	07	Flotadísilolía	0	0
2016	10733	Flotadísilolía, önnur skip, millilandanotkun	04	Önnur skip	07	Flotadísilolía	0	0
2016	10740	Flotadísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	07	Flotadísilolía	0	0
2016	10751	Flotadísilolía, steinefnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10752	Flotadísilolía, framleiðsla og vinnsla málma	05	Iðnaður	07	Flotadísilolía	0	0
2016	10753	Flotadísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	07	Flotadísilolía	0	0
2016	10754	Flotadísilolía, fiskimjölsiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10755	Flotadísilolía, efnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10760	Flotadísilolía, orkuvinnsla	08	Orkuvinnsla	07	Flotadísilolía	0	0
2016	10790	Flotadísilolía, annað	99	Annað	07	Flotadísilolía	0	0
2016	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	0	0
2016	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	0	0
2016	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	0	0
2016	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	0	0
2016	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	0	0
2016	10851	Svartolía, steinefnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	0	0
2016	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	0	0
2016	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	0	0
2016	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2016	11040	Gas, heimili	10	Heimili	10	Gas	0	0
2016	11041	Gas, landbúnaður	11	Landbúnaður	10	Gas	0	0
2016	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	0	0
2016	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	0	0
2016	11080	Gas, þjónusta	06	Þjónusta	10	Gas	0	0
2016	11090	Gas, annað	99	Annað	10	Gas	0	0
2016	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	0	0
2016	21160	Metan til orkuvinnslu	08	Orkuvinnsla	11	Metan	0	0
2016	21190	Metan, annað	99	Annað	11	Metan	0	0
2016	21210	Vetni á bifreiðar	01	Bifreiðar og tæki	12	Vetni	0	0
2016	21290	Vetni, annað	99	Annað	12	Vetni	0	0
2016	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2016	21411	Lífdísilolía á tæki	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2016	21430	Lífdísilolía, fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2016	21431	Lífdísilolía, erlend fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2016	21432	Lífdísilolía, önnur skip, innlend notkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21433	Lífdísilolía, önnur skip, millilandanotkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21440	Lífdísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	14	Lífdísilolía	0	0
2016	21451	Lífdísilolía, steinefnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21452	Lífdísilolía, framleiðsla og vinnsla málma	05	Iðnaður	14	Lífdísilolía	0	0
2016	21453	Lífdísilolía, matvæla- og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	14	Lífdísilolía	0	0
2016	21454	Lífdísilolía, fiskimjölsiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21455	Lífdísilolía, efnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21459	Lífdísilolía, annar iðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21460	Lífdísilolía, orkuvinnsla	08	Orkuvinnsla	14	Lífdísilolía	0	0
2016	21490	Lífdísilolía, annað	99	Annað	14	Lífdísilolía	0	0
2016	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	0	0
2016	21590	Etanól, annað	99	Annað	15	Etanól	0	0
2016	21610	Metanól á bifreiðar	01	Bifreiðar og tæki	16	Metanól	0	0
2016	21690	Metanól, annað	99	Annað	16	Metanól	0	0
2016	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	0	0
2016	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	100	4440
2016	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	0	0
2016	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	37592	1665325,6
2016	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	28	1209,6
2016	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2016	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	135	6019,65
2016	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	23429	1044699,11
2016	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	41287	1783598,4
2016	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	8583	370785,6
2016	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	2079	89812,8
2016	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2016	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	35	1512
2016	10533	Dísilolía, önnur skip, millilandanotkun	04	Önnur skip	05	Dísilolía	0	0
2016	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	210	9072
2016	10551	Dísilolía, steinefnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	0	0
2016	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	233	10065,6
2016	10554	Dísilolía, fiskimjölsiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10555	Dísilolía, efnaiðnaður	05	Iðnaður	05	Dísilolía	7	302,4
2016	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	81	3499,2
2016	10590	Dísilolía, annað	99	Annað	05	Dísilolía	0	0
2016	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	31201	1338522,9
2016	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	2624	112569,6
2016	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	2211	94851,9
2016	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	9816	421106,4
2016	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	33	1415,7
2016	10651	Skipagasolía, steinefnaiðnaður	05	Iðnaður	06	Skipagasolía	6	257,4
2016	10652	Skipagasolía, framleiðsla og vinnsla málma	05	Iðnaður	06	Skipagasolía	57	2445,3
2016	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	130	5577
2016	10654	Skipagasolía, fiskimjölsiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10655	Skipagasolía, efnaiðnaður	05	Iðnaður	06	Skipagasolía	47	2016,3
2016	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	0	0
2016	10690	Skipagasolía, annað	99	Annað	06	Skipagasolía	0	0
2016	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	17043	724327,5
2016	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	797	33872,5
2016	10732	Flotadísilolía, önnur skip, innlend notkun	04	Önnur skip	07	Flotadísilolía	4	170
2016	10733	Flotadísilolía, önnur skip, millilandanotkun	04	Önnur skip	07	Flotadísilolía	0	0
2016	10740	Flotadísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	07	Flotadísilolía	87	3697,5
2016	10751	Flotadísilolía, steinefnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10752	Flotadísilolía, framleiðsla og vinnsla málma	05	Iðnaður	07	Flotadísilolía	0	0
2016	10753	Flotadísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	07	Flotadísilolía	0	0
2016	10754	Flotadísilolía, fiskimjölsiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10755	Flotadísilolía, efnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10760	Flotadísilolía, orkuvinnsla	08	Orkuvinnsla	07	Flotadísilolía	0	0
2016	10790	Flotadísilolía, annað	99	Annað	07	Flotadísilolía	0	0
2016	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	4105	167073,5
2016	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	3916	159381,2
2016	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	0	0
2016	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	6667	271346,9
2016	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	19	773,3
2016	10851	Svartolía, steinefnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	0	0
2016	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	261	10622,7
2016	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	2505	101953,5
2016	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	71	2889,7
2016	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	0	0
2016	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2016	11040	Gas, heimili	10	Heimili	10	Gas	323	16214,6
2016	11041	Gas, landbúnaður	11	Landbúnaður	10	Gas	0	0
2016	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	108	5421,6
2016	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	0	0
2016	11080	Gas, þjónusta	06	Þjónusta	10	Gas	342	17168,4
2016	11090	Gas, annað	99	Annað	10	Gas	0	0
2016	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	771	27794,55
2016	21160	Metan til orkuvinnslu	08	Orkuvinnsla	11	Metan	0	0
2016	21190	Metan, annað	99	Annað	11	Metan	0	0
2016	21210	Vetni á bifreiðar	01	Bifreiðar og tæki	12	Vetni	0	0
2016	21290	Vetni, annað	99	Annað	12	Vetni	0	0
2016	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	2559	112084,2
2016	21411	Lífdísilolía á tæki	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2016	21430	Lífdísilolía, fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2016	21431	Lífdísilolía, erlend fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2016	21432	Lífdísilolía, önnur skip, innlend notkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21433	Lífdísilolía, önnur skip, millilandanotkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21440	Lífdísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	14	Lífdísilolía	0	0
2016	21451	Lífdísilolía, steinefnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21452	Lífdísilolía, framleiðsla og vinnsla málma	05	Iðnaður	14	Lífdísilolía	0	0
2016	21453	Lífdísilolía, matvæla- og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	14	Lífdísilolía	0	0
2016	21454	Lífdísilolía, fiskimjölsiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21455	Lífdísilolía, efnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21459	Lífdísilolía, annar iðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21460	Lífdísilolía, orkuvinnsla	08	Orkuvinnsla	14	Lífdísilolía	0	0
2016	21490	Lífdísilolía, annað	99	Annað	14	Lífdísilolía	0	0
2016	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	1308	34531,2
2016	21590	Etanól, annað	99	Annað	15	Etanól	0	0
2016	21610	Metanól á bifreiðar	01	Bifreiðar og tæki	16	Metanól	0	0
2016	21690	Metanól, annað	99	Annað	16	Metanól	0	0
2016	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	0	0
2016	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	0	0
2016	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	0	0
2016	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	0	0
2016	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2016	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2016	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	0	0
2016	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	0	0
2016	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	0	0
2016	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	0	0
2016	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2016	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2016	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	0	0
2016	10533	Dísilolía, önnur skip, millilandanotkun	04	Önnur skip	05	Dísilolía	0	0
2016	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	0	0
2016	10551	Dísilolía, steinefnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	0	0
2016	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	0	0
2016	10554	Dísilolía, fiskimjölsiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10555	Dísilolía, efnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	0	0
2016	10590	Dísilolía, annað	99	Annað	05	Dísilolía	0	0
2016	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	0	0
2016	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	0	0
2016	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	0	0
2016	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	0	0
2016	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	0	0
2016	10651	Skipagasolía, steinefnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10652	Skipagasolía, framleiðsla og vinnsla málma	05	Iðnaður	06	Skipagasolía	0	0
2016	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	0	0
2016	10654	Skipagasolía, fiskimjölsiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10655	Skipagasolía, efnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	0	0
2016	10690	Skipagasolía, annað	99	Annað	06	Skipagasolía	0	0
2016	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	0	0
2016	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	0	0
2016	10732	Flotadísilolía, önnur skip, innlend notkun	04	Önnur skip	07	Flotadísilolía	0	0
2016	10733	Flotadísilolía, önnur skip, millilandanotkun	04	Önnur skip	07	Flotadísilolía	0	0
2016	10740	Flotadísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	07	Flotadísilolía	0	0
2016	10751	Flotadísilolía, steinefnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10752	Flotadísilolía, framleiðsla og vinnsla málma	05	Iðnaður	07	Flotadísilolía	0	0
2016	10753	Flotadísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	07	Flotadísilolía	0	0
2016	10754	Flotadísilolía, fiskimjölsiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10755	Flotadísilolía, efnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10760	Flotadísilolía, orkuvinnsla	08	Orkuvinnsla	07	Flotadísilolía	0	0
2016	10790	Flotadísilolía, annað	99	Annað	07	Flotadísilolía	0	0
2016	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	0	0
2016	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	0	0
2016	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	0	0
2016	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	0	0
2016	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	0	0
2016	10851	Svartolía, steinefnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	0	0
2016	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	0	0
2016	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	0	0
2016	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2016	11040	Gas, heimili	10	Heimili	10	Gas	0	0
2016	11041	Gas, landbúnaður	11	Landbúnaður	10	Gas	0	0
2016	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	0	0
2016	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	0	0
2016	11080	Gas, þjónusta	06	Þjónusta	10	Gas	0	0
2016	11090	Gas, annað	99	Annað	10	Gas	0	0
2016	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	0	0
2016	21160	Metan til orkuvinnslu	08	Orkuvinnsla	11	Metan	0	0
2016	21190	Metan, annað	99	Annað	11	Metan	0	0
2016	21210	Vetni á bifreiðar	01	Bifreiðar og tæki	12	Vetni	0	0
2016	21290	Vetni, annað	99	Annað	12	Vetni	0	0
2016	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2016	21411	Lífdísilolía á tæki	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2016	21430	Lífdísilolía, fiskiskip	03	Fiskiskip	14	Lífdísilolía	90	0
2016	21431	Lífdísilolía, erlend fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2016	21432	Lífdísilolía, önnur skip, innlend notkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21433	Lífdísilolía, önnur skip, millilandanotkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21440	Lífdísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	14	Lífdísilolía	0	0
2016	21451	Lífdísilolía, steinefnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21452	Lífdísilolía, framleiðsla og vinnsla málma	05	Iðnaður	14	Lífdísilolía	0	0
2016	21453	Lífdísilolía, matvæla- og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	14	Lífdísilolía	0	0
2016	21454	Lífdísilolía, fiskimjölsiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21455	Lífdísilolía, efnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21459	Lífdísilolía, annar iðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21460	Lífdísilolía, orkuvinnsla	08	Orkuvinnsla	14	Lífdísilolía	0	0
2016	21490	Lífdísilolía, annað	99	Annað	14	Lífdísilolía	9	0
2016	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	0	0
2016	21590	Etanól, annað	99	Annað	15	Etanól	0	0
2016	21610	Metanól á bifreiðar	01	Bifreiðar og tæki	16	Metanól	0	0
2016	21690	Metanól, annað	99	Annað	16	Metanól	0	0
2016	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	0	0
2016	21710	Rafmagn, bifreiðar	01	Bifreiðar og tæki	17	Rafmagn	3161008	11379,6288
2016	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	335	14874
2016	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	0	0
2016	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	38607	1710290,1
2016	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2016	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
